date,product,region,quantity,sales
2024-06-24,노트북,부산,3,6801840
2024-06-24,스마트폰,부산,5,5392030
2024-06-24,이어폰,부산,2,330756
2024-06-24,태블릿,부산,1,838205
2024-06-24,노트북,서울,3,6788655
2024-06-24,노트북,서울,4,5419164
2024-06-24,스마트폰,서울,1,1013682
2024-06-24,스마트폰,서울,3,3320418
2024-06-24,스마트폰,서울,3,2597415
2024-06-24,스마트폰,서울,5,4857580
2024-06-24,이어폰,서울,2,280894
2024-06-24,태블릿,서울,2,677030
2024-06-24,태블릿,서울,5,3522075
2024-06-24,노트북,인천,3,2449689
2024-06-24,스마트폰,인천,2,1883756
2024-06-24,이어폰,인천,3,571728
2024-06-24,태블릿,인천,1,496200
2024-06-25,노트북,광주,2,3580994
2024-06-25,스마트폰,광주,4,5486920
2024-06-25,이어폰,광주,2,393820
2024-06-25,태블릿,광주,1,706400
2024-06-25,노트북,대구,3,5285973
2024-06-25,스마트폰,대구,4,2693492
2024-06-25,이어폰,대구,3,573696
2024-06-25,태블릿,대구,2,960852
2024-06-25,노트북,부산,5,11315195
2024-06-25,스마트폰,부산,5,3540510
2024-06-25,이어폰,부산,1,192148
2024-06-25,태블릿,부산,2,872400
2024-06-25,태블릿,부산,3,1069239
2024-06-25,노트북,서울,4,8892136
2024-06-25,스마트폰,서울,4,3259016
2024-06-25,이어폰,서울,5,224855
2024-06-25,이어폰,서울,2,597084
2024-06-25,태블릿,서울,2,1663172
2024-06-25,태블릿,서울,1,741435
2024-06-25,태블릿,서울,4,2329780
2024-06-25,태블릿,서울,5,3601080
2024-06-25,노트북,인천,2,3431018
2024-06-25,스마트폰,인천,1,1259309
2024-06-25,이어폰,인천,4,454136
2024-06-25,이어폰,인천,3,247149
2024-06-25,태블릿,인천,3,915552
2024-06-26,노트북,광주,4,3297212
2024-06-26,스마트폰,광주,4,4742308
2024-06-26,이어폰,광주,4,662424
2024-06-26,태블릿,광주,1,617670
2024-06-26,노트북,대구,4,8686524
2024-06-26,스마트폰,대구,2,1892780
2024-06-26,이어폰,대구,3,753333
2024-06-26,태블릿,대구,4,1346072
2024-06-26,노트북,부산,1,2080450
2024-06-26,스마트폰,부산,5,6440990
2024-06-26,스마트폰,부산,4,5836048
2024-06-26,이어폰,부산,1,140746
2024-06-26,태블릿,부산,4,1988404
2024-06-26,노트북,서울,3,4181706
2024-06-26,스마트폰,서울,4,4503740
2024-06-26,이어폰,서울,2,246814
2024-06-26,이어폰,서울,2,447062
2024-06-26,태블릿,서울,4,1312808
2024-06-26,노트북,인천,5,5116005
2024-06-26,스마트폰,인천,4,5381568
2024-06-26,이어폰,인천,3,292488
2024-06-26,태블릿,인천,1,724121
2024-06-26,태블릿,인천,1,468698
2024-06-27,노트북,광주,1,1064355
2024-06-27,스마트폰,광주,2,2327328
2024-06-27,이어폰,광주,5,789895
2024-06-27,태블릿,광주,3,2340840
2024-06-27,노트북,대구,4,7060860
2024-06-27,스마트폰,대구,3,1657515
2024-06-27,이어폰,대구,1,170108
2024-06-27,태블릿,대구,3,2239143
2024-06-27,태블릿,대구,3,1831587
2024-06-27,노트북,부산,4,8859952
2024-06-27,노트북,부산,1,1115384
2024-06-27,스마트폰,부산,1,853491
2024-06-27,이어폰,부산,4,221800
2024-06-27,태블릿,부산,3,1521636
2024-06-27,태블릿,부산,5,3885450
2024-06-27,노트북,서울,4,7411596
2024-06-27,스마트폰,서울,3,3956823
2024-06-27,이어폰,서울,1,123763
2024-06-27,태블릿,서울,5,3412925
2024-06-27,노트북,인천,1,1736944
2024-06-27,스마트폰,인천,3,2436429
2024-06-27,이어폰,인천,5,1188650
2024-06-27,태블릿,인천,3,1015170
2024-06-28,노트북,광주,5,8830200
2024-06-28,스마트폰,광주,5,4706015
2024-06-28,이어폰,광주,5,182940
2024-06-28,태블릿,광주,4,3194820
2024-06-28,노트북,대구,3,7098897
2024-06-28,스마트폰,대구,2,1580604
2024-06-28,스마트폰,대구,5,6020275
2024-06-28,스마트폰,대구,1,1133992
2024-06-28,이어폰,대구,1,243481
2024-06-28,태블릿,대구,3,1757775
2024-06-28,노트북,부산,3,6272901
2024-06-28,스마트폰,부산,5,5326735
2024-06-28,이어폰,부산,5,1389725
2024-06-28,태블릿,부산,1,692415
2024-06-28,노트북,서울,5,9967110
2024-06-28,노트북,서울,4,3540920
2024-06-28,노트북,서울,1,1484905
2024-06-28,스마트폰,서울,3,1620441
2024-06-28,이어폰,서울,4,960408
2024-06-28,이어폰,서울,1,126432
2024-06-28,이어폰,서울,3,214701
2024-06-28,이어폰,서울,4,364160
2024-06-28,태블릿,서울,1,700464
2024-06-28,태블릿,서울,5,1912950
2024-06-28,태블릿,서울,3,1849965
2024-06-28,노트북,인천,2,2752462
2024-06-28,스마트폰,인천,3,2954712
2024-06-28,스마트폰,인천,5,6643225
2024-06-28,이어폰,인천,1,200188
2024-06-28,태블릿,인천,2,1071490
2024-06-29,노트북,광주,4,8494224
2024-06-29,스마트폰,광주,1,935369
2024-06-29,이어폰,광주,2,646496
2024-06-29,태블릿,광주,2,689208
2024-06-29,노트북,대구,1,1012775
2024-06-29,스마트폰,대구,2,1275886
2024-06-29,이어폰,대구,2,540898
2024-06-29,태블릿,대구,4,3546708
2024-06-29,노트북,부산,4,3356232
2024-06-29,스마트폰,부산,5,3521410
2024-06-29,이어폰,부산,4,616092
2024-06-29,태블릿,부산,1,617678
2024-06-29,노트북,서울,4,4559504
2024-06-29,스마트폰,서울,4,2969504
2024-06-29,스마트폰,서울,2,2431870
2024-06-29,이어폰,서울,5,1015570
2024-06-29,이어폰,서울,5,1112895
2024-06-29,태블릿,서울,5,1997620
2024-06-29,노트북,인천,1,2374391
2024-06-29,스마트폰,인천,3,3173574
2024-06-29,스마트폰,인천,4,3176300
2024-06-29,이어폰,인천,2,476254
2024-06-29,태블릿,인천,4,2022992
2024-06-30,노트북,광주,4,7258108
2024-06-30,스마트폰,광주,1,703401
2024-06-30,이어폰,광주,3,340503
2024-06-30,태블릿,광주,1,479531
2024-06-30,노트북,대구,5,10367905
2024-06-30,스마트폰,대구,5,6890735
2024-06-30,이어폰,대구,1,262499
2024-06-30,태블릿,대구,4,1419828
2024-06-30,노트북,부산,4,9989024
2024-06-30,스마트폰,부산,3,1905672
2024-06-30,이어폰,부산,5,1442285
2024-06-30,태블릿,부산,4,3084592
2024-06-30,노트북,서울,1,1543061
2024-06-30,스마트폰,서울,2,2290066
2024-06-30,이어폰,서울,2,233496
2024-06-30,태블릿,서울,1,731487
2024-06-30,노트북,인천,1,2472840
2024-06-30,노트북,인천,3,7115820
2024-06-30,스마트폰,인천,5,6472330
2024-06-30,이어폰,인천,1,222698
2024-06-30,태블릿,인천,1,650759
2024-07-01,노트북,광주,5,8255585
2024-07-01,스마트폰,광주,4,4594008
2024-07-01,이어폰,광주,3,684507
2024-07-01,태블릿,광주,2,1650872
2024-07-01,태블릿,광주,3,2546277
2024-07-01,노트북,대구,3,6903654
2024-07-01,스마트폰,대구,2,2190426
2024-07-01,이어폰,대구,2,194796
2024-07-01,태블릿,대구,4,2436812
2024-07-01,노트북,부산,5,6886715
2024-07-01,스마트폰,부산,5,2687400
2024-07-01,이어폰,부산,2,448864
2024-07-01,태블릿,부산,3,981600
2024-07-01,노트북,서울,1,1492114
2024-07-01,스마트폰,서울,1,980501
2024-07-01,이어폰,서울,4,813444
2024-07-01,태블릿,서울,2,1145258
2024-07-01,태블릿,서울,3,1828908
2024-07-01,노트북,인천,4,5358436
2024-07-01,스마트폰,인천,2,1058730
2024-07-01,이어폰,인천,3,662775
2024-07-01,태블릿,인천,2,625304
2024-07-02,노트북,광주,2,2623160
2024-07-02,스마트폰,광주,5,6493395
2024-07-02,이어폰,광주,3,204903
2024-07-02,태블릿,광주,5,1767820
2024-07-02,노트북,대구,1,1491043
2024-07-02,스마트폰,대구,5,2852305
2024-07-02,이어폰,대구,1,264164
2024-07-02,이어폰,대구,5,800040
2024-07-02,이어폰,대구,2,328510
2024-07-02,태블릿,대구,5,1916530
2024-07-02,노트북,부산,1,2163141
2024-07-02,스마트폰,부산,2,1747636
2024-07-02,스마트폰,부산,4,3926532
2024-07-02,이어폰,부산,2,272368
2024-07-02,태블릿,부산,1,849577
2024-07-02,노트북,서울,2,3803002
2024-07-02,노트북,서울,4,4671252
2024-07-02,스마트폰,서울,4,5762848
2024-07-02,이어폰,서울,2,384332
2024-07-02,이어폰,서울,2,295206
2024-07-02,태블릿,서울,1,658997
2024-07-02,노트북,인천,2,2557726
2024-07-02,스마트폰,인천,4,2744196
2024-07-02,이어폰,인천,1,99493
2024-07-02,태블릿,인천,5,2954775
2024-07-02,태블릿,인천,1,499244
2024-07-03,노트북,광주,2,2494294
2024-07-03,스마트폰,광주,3,3078462
2024-07-03,이어폰,광주,3,420759
2024-07-03,이어폰,광주,5,555265
2024-07-03,태블릿,광주,4,1631664
2024-07-03,노트북,대구,3,4131963
2024-07-03,스마트폰,대구,5,5137495
2024-07-03,스마트폰,대구,3,3468978
2024-07-03,이어폰,대구,1,197356
2024-07-03,태블릿,대구,2,1622530
2024-07-03,노트북,부산,4,8244524
2024-07-03,스마트폰,부산,3,3049599
2024-07-03,이어폰,부산,3,561288
2024-07-03,태블릿,부산,4,3356712
2024-07-03,노트북,서울,1,1798319
2024-07-03,스마트폰,서울,2,1209454
2024-07-03,스마트폰,서울,5,5590025
2024-07-03,이어폰,서울,1,262071
2024-07-03,이어폰,서울,2,538416
2024-07-03,태블릿,서울,5,1550340
2024-07-03,태블릿,서울,5,3753155
2024-07-03,노트북,인천,4,4568440
2024-07-03,스마트폰,인천,2,1137488
2024-07-03,이어폰,인천,3,377292
2024-07-03,태블릿,인천,1,764727
2024-07-04,노트북,광주,1,1309896
2024-07-04,스마트폰,광주,2,1682586
2024-07-04,이어폰,광주,1,234505
2024-07-04,태블릿,광주,5,3963480
2024-07-04,노트북,대구,4,3247584
2024-07-04,스마트폰,대구,4,2231976
2024-07-04,이어폰,대구,3,120636
2024-07-04,태블릿,대구,2,1558166
2024-07-04,노트북,부산,3,5369451
2024-07-04,스마트폰,부산,3,2666406
2024-07-04,이어폰,부산,4,765956
2024-07-04,태블릿,부산,3,1891992
2024-07-04,노트북,서울,4,9791860
2024-07-04,스마트폰,서울,2,2787522
2024-07-04,스마트폰,서울,2,2279520
2024-07-04,이어폰,서울,5,1242900
2024-07-04,태블릿,서울,5,3983945
2024-07-04,노트북,인천,3,4254699
2024-07-04,스마트폰,인천,3,1574487
2024-07-04,이어폰,인천,5,672850
2024-07-04,이어폰,인천,2,587374
2024-07-04,태블릿,인천,3,2655528
2024-07-05,노트북,광주,3,4006572
2024-07-05,스마트폰,광주,5,6419840
2024-07-05,이어폰,광주,4,1139964
2024-07-05,태블릿,광주,4,2992352
2024-07-05,노트북,대구,3,6003324
2024-07-05,스마트폰,대구,5,6499200
2024-07-05,이어폰,대구,2,131306
2024-07-05,태블릿,대구,3,968739
2024-07-05,노트북,부산,4,4326460
2024-07-05,스마트폰,부산,1,840310
2024-07-05,이어폰,부산,5,674270
2024-07-05,태블릿,부산,2,915452
2024-07-05,태블릿,부산,5,3066860
2024-07-05,노트북,서울,4,5295860
2024-07-05,스마트폰,서울,3,3408528
2024-07-05,이어폰,서울,3,671091
2024-07-05,태블릿,서울,1,659338
2024-07-05,노트북,인천,3,4672659
2024-07-05,스마트폰,인천,4,5134288
2024-07-05,이어폰,인천,4,879596
2024-07-05,태블릿,인천,4,2154968
2024-07-06,노트북,광주,2,3874046
2024-07-06,스마트폰,광주,1,911328
2024-07-06,이어폰,광주,3,497727
2024-07-06,태블릿,광주,2,1203778
2024-07-06,노트북,대구,5,12847480
2024-07-06,스마트폰,대구,4,5462344
2024-07-06,이어폰,대구,3,740952
2024-07-06,태블릿,대구,4,1216832
2024-07-06,노트북,부산,1,2180675
2024-07-06,스마트폰,부산,5,6493405
2024-07-06,이어폰,부산,2,390608
2024-07-06,태블릿,부산,4,2408140
2024-07-06,노트북,서울,1,1885575
2024-07-06,노트북,서울,5,9437290
2024-07-06,스마트폰,서울,5,7571045
2024-07-06,이어폰,서울,5,457700
2024-07-06,태블릿,서울,5,3396565
2024-07-06,태블릿,서울,1,860468
2024-07-06,노트북,인천,3,5856642
2024-07-06,스마트폰,인천,2,2806120
2024-07-06,이어폰,인천,1,45062
2024-07-06,태블릿,인천,5,2250235
2024-07-06,태블릿,인천,2,1028464
2024-07-07,노트북,광주,2,3387530
2024-07-07,스마트폰,광주,1,1290791
2024-07-07,이어폰,광주,1,43530
2024-07-07,태블릿,광주,3,1809252
2024-07-07,노트북,대구,3,4227129
2024-07-07,스마트폰,대구,1,1237036
2024-07-07,이어폰,대구,2,254504
2024-07-07,태블릿,대구,3,1834119
2024-07-07,노트북,부산,5,8242500
2024-07-07,스마트폰,부산,3,2745963
2024-07-07,스마트폰,부산,1,1373494
2024-07-07,스마트폰,부산,4,3151532
2024-07-07,이어폰,부산,1,216831
2024-07-07,태블릿,부산,4,2991416
2024-07-07,노트북,서울,2,3335384
2024-07-07,스마트폰,서울,4,2141584
2024-07-07,스마트폰,서울,2,1721172
2024-07-07,이어폰,서울,2,642756
2024-07-07,이어폰,서울,5,457040
2024-07-07,태블릿,서울,4,1660668
2024-07-07,노트북,인천,4,9170920
2024-07-07,스마트폰,인천,5,6582525
2024-07-07,이어폰,인천,4,470124
2024-07-07,태블릿,인천,5,3945220
2024-07-08,노트북,광주,3,4467534
2024-07-08,스마트폰,광주,4,4803288
2024-07-08,스마트폰,광주,5,5225860
2024-07-08,이어폰,광주,3,753780
2024-07-08,태블릿,광주,3,1314312
2024-07-08,노트북,대구,3,6260496
2024-07-08,스마트폰,대구,1,1000998
2024-07-08,이어폰,대구,2,289964
2024-07-08,태블릿,대구,5,2529105
2024-07-08,노트북,부산,1,1035742
2024-07-08,스마트폰,부산,4,3947972
2024-07-08,이어폰,부산,4,658676
2024-07-08,태블릿,부산,5,3809045
2024-07-08,태블릿,부산,2,601512
2024-07-08,태블릿,부산,3,2398131
2024-07-08,노트북,서울,2,3309826
2024-07-08,스마트폰,서울,1,1065680
2024-07-08,이어폰,서울,2,164978
2024-07-08,이어폰,서울,1,212801
2024-07-08,태블릿,서울,5,2389925
2024-07-08,노트북,인천,2,2546032
2024-07-08,스마트폰,인천,1,1279286
2024-07-08,이어폰,인천,2,297212
2024-07-08,태블릿,인천,5,2051695
2024-07-09,노트북,광주,4,6858808
2024-07-09,스마트폰,광주,5,7425940
2024-07-09,이어폰,광주,2,208592
2024-07-09,태블릿,광주,5,2457410
2024-07-09,태블릿,광주,4,3342888
2024-07-09,노트북,대구,2,2670740
2024-07-09,스마트폰,대구,3,4038564
2024-07-09,이어폰,대구,3,189273
2024-07-09,태블릿,대구,4,1604764
2024-07-09,태블릿,대구,3,2532861
2024-07-09,노트북,부산,3,3581208
2024-07-09,노트북,부산,5,8253620
2024-07-09,스마트폰,부산,4,2901088
2024-07-09,이어폰,부산,3,899223
2024-07-09,태블릿,부산,4,1694168
2024-07-09,노트북,서울,1,2368535
2024-07-09,스마트폰,서울,4,4650296
2024-07-09,스마트폰,서울,1,1332773
2024-07-09,이어폰,서울,2,229748
2024-07-09,이어폰,서울,4,796396
2024-07-09,태블릿,서울,2,671542
2024-07-09,노트북,인천,1,1939422
2024-07-09,스마트폰,인천,2,1198356
2024-07-09,이어폰,인천,5,925195
2024-07-09,태블릿,인천,1,426120
2024-07-10,노트북,광주,3,3283572
2024-07-10,노트북,광주,4,4235752
2024-07-10,스마트폰,광주,5,7451065
2024-07-10,이어폰,광주,3,106938
2024-07-10,태블릿,광주,2,1177702
2024-07-10,노트북,대구,4,7125900
2024-07-10,노트북,대구,3,3256392
2024-07-10,노트북,대구,3,2402223
2024-07-10,스마트폰,대구,1,763537
2024-07-10,이어폰,대구,1,245154
2024-07-10,태블릿,대구,2,740120
2024-07-10,노트북,부산,5,6372480
2024-07-10,스마트폰,부산,2,2134184
2024-07-10,이어폰,부산,3,703056
2024-07-10,태블릿,부산,2,1183890
2024-07-10,태블릿,부산,1,720345
2024-07-10,노트북,서울,1,1216656
2024-07-10,노트북,서울,3,5706630
2024-07-10,스마트폰,서울,5,6589115
2024-07-10,이어폰,서울,5,754040
2024-07-10,이어폰,서울,5,587130
2024-07-10,이어폰,서울,3,339690
2024-07-10,태블릿,서울,5,1746390
2024-07-10,태블릿,서울,5,3401360
2024-07-10,노트북,인천,2,4806934
2024-07-10,스마트폰,인천,2,1820486
2024-07-10,이어폰,인천,2,427428
2024-07-10,태블릿,인천,4,2011056
2024-07-11,노트북,광주,5,9190200
2024-07-11,스마트폰,광주,2,2239592
2024-07-11,이어폰,광주,5,1135195
2024-07-11,태블릿,광주,4,3551620
2024-07-11,노트북,대구,5,10281460
2024-07-11,스마트폰,대구,3,2259039
2024-07-11,이어폰,대구,1,85149
2024-07-11,태블릿,대구,4,2968628
2024-07-11,노트북,부산,3,4111920
2024-07-11,노트북,부산,1,1600067
2024-07-11,스마트폰,부산,3,1854954
2024-07-11,이어폰,부산,3,443316
2024-07-11,태블릿,부산,2,1621950
2024-07-11,노트북,서울,5,5075965
2024-07-11,스마트폰,서울,5,4969965
2024-07-11,이어폰,서울,5,1341095
2024-07-11,이어폰,서울,2,133822
2024-07-11,태블릿,서울,1,867551
2024-07-11,노트북,인천,3,3983373
2024-07-11,스마트폰,인천,5,4224010
2024-07-11,이어폰,인천,1,83021
2024-07-11,태블릿,인천,3,1161387
2024-07-12,노트북,광주,2,2478206
2024-07-12,스마트폰,광주,5,6541255
2024-07-12,이어폰,광주,2,584116
2024-07-12,태블릿,광주,4,2661876
2024-07-12,노트북,대구,4,8812552
2024-07-12,스마트폰,대구,1,726533
2024-07-12,이어폰,대구,3,738246
2024-07-12,태블릿,대구,3,1210809
2024-07-12,노트북,부산,5,8423200
2024-07-12,스마트폰,부산,4,5012720
2024-07-12,스마트폰,부산,1,864175
2024-07-12,이어폰,부산,1,239029
2024-07-12,태블릿,부산,4,3392636
2024-07-12,노트북,서울,4,3553168
2024-07-12,스마트폰,서울,5,3065170
2024-07-12,이어폰,서울,1,155102
2024-07-12,태블릿,서울,1,399524
2024-07-12,노트북,인천,3,4656045
2024-07-12,스마트폰,인천,3,2608485
2024-07-12,이어폰,인천,3,810693
2024-07-12,태블릿,인천,4,1400484
2024-07-13,노트북,광주,2,1819790
2024-07-13,스마트폰,광주,4,5601896
2024-07-13,이어폰,광주,5,1250365
2024-07-13,태블릿,광주,2,1432346
2024-07-13,노트북,대구,1,2383470
2024-07-13,스마트폰,대구,4,5515916
2024-07-13,이어폰,대구,1,191828
2024-07-13,태블릿,대구,4,1913008
2024-07-13,노트북,부산,4,6626140
2024-07-13,스마트폰,부산,2,1597038
2024-07-13,이어폰,부산,5,622350
2024-07-13,태블릿,부산,5,4413830
2024-07-13,노트북,서울,5,10231865
2024-07-13,노트북,서울,2,3145170
2024-07-13,스마트폰,서울,1,1543600
2024-07-13,이어폰,서울,2,363996
2024-07-13,태블릿,서울,4,2106700
2024-07-13,노트북,인천,2,3711606
2024-07-13,스마트폰,인천,2,2091724
2024-07-13,이어폰,인천,2,546364
2024-07-13,태블릿,인천,2,1045244
2024-07-14,노트북,광주,2,4395344
2024-07-14,스마트폰,광주,2,2689870
2024-07-14,이어폰,광주,4,998504
2024-07-14,태블릿,광주,1,624171
2024-07-14,노트북,대구,1,2387636
2024-07-14,스마트폰,대구,4,5273980
2024-07-14,이어폰,대구,3,600663
2024-07-14,태블릿,대구,4,2576380
2024-07-14,노트북,부산,5,8802495
2024-07-14,스마트폰,부산,4,2482352
2024-07-14,이어폰,부산,4,412732
2024-07-14,이어폰,부산,3,210861
2024-07-14,태블릿,부산,5,1953725
2024-07-14,노트북,서울,3,7322421
2024-07-14,노트북,서울,3,7978476
2024-07-14,노트북,서울,4,6335192
2024-07-14,스마트폰,서울,2,1723318
2024-07-14,이어폰,서울,1,158115
2024-07-14,이어폰,서울,5,751690
2024-07-14,태블릿,서울,3,1792911
2024-07-14,태블릿,서울,5,2097860
2024-07-14,태블릿,서울,5,4115275
2024-07-14,노트북,인천,4,4696312
2024-07-14,스마트폰,인천,5,4478110
2024-07-14,이어폰,인천,1,65225
2024-07-14,태블릿,인천,3,1360983
2024-07-15,노트북,광주,2,3727890
2024-07-15,스마트폰,광주,2,2707838
2024-07-15,이어폰,광주,1,193402
2024-07-15,태블릿,광주,1,863703
2024-07-15,노트북,대구,1,1909647
2024-07-15,스마트폰,대구,1,504887
2024-07-15,이어폰,대구,3,199137
2024-07-15,태블릿,대구,5,4453650
2024-07-15,노트북,부산,1,1512444
2024-07-15,스마트폰,부산,4,5153340
2024-07-15,이어폰,부산,5,305045
2024-07-15,태블릿,부산,5,1819295
2024-07-15,노트북,서울,3,3551271
2024-07-15,스마트폰,서울,1,826312
2024-07-15,스마트폰,서울,3,2058084
2024-07-15,이어폰,서울,2,333158
2024-07-15,태블릿,서울,4,1580568
2024-07-15,노트북,인천,5,9224015
2024-07-15,스마트폰,인천,2,2122424
2024-07-15,이어폰,인천,5,613805
2024-07-15,태블릿,인천,2,1384686
2024-07-16,노트북,광주,3,5530719
2024-07-16,스마트폰,광주,3,3924861
2024-07-16,이어폰,광주,1,191019
2024-07-16,태블릿,광주,1,497215
2024-07-16,노트북,대구,3,5717718
2024-07-16,스마트폰,대구,5,5515110
2024-07-16,이어폰,대구,3,593814
2024-07-16,태블릿,대구,5,2553460
2024-07-16,노트북,부산,2,3133828
2024-07-16,스마트폰,부산,2,1502164
2024-07-16,이어폰,부산,4,327156
2024-07-16,태블릿,부산,4,1374440
2024-07-16,태블릿,부산,3,1084413
2024-07-16,노트북,서울,2,4075084
2024-07-16,노트북,서울,5,5755160
2024-07-16,스마트폰,서울,1,1021824
2024-07-16,이어폰,서울,4,935468
2024-07-16,이어폰,서울,4,364068
2024-07-16,태블릿,서울,5,3268930
2024-07-16,노트북,인천,3,6340584
2024-07-16,스마트폰,인천,4,3695496
2024-07-16,이어폰,인천,1,198566
2024-07-16,태블릿,인천,1,815101
2024-07-17,노트북,광주,3,3592206
2024-07-17,스마트폰,광주,4,3062940
2024-07-17,이어폰,광주,4,390296
2024-07-17,태블릿,광주,4,1375316
2024-07-17,노트북,대구,3,2429811
2024-07-17,스마트폰,대구,2,2383268
2024-07-17,스마트폰,대구,3,2056974
2024-07-17,이어폰,대구,2,318130
2024-07-17,태블릿,대구,3,2164452
2024-07-17,태블릿,대구,1,463503
2024-07-17,노트북,부산,2,2529318
2024-07-17,스마트폰,부산,3,1729521
2024-07-17,이어폰,부산,1,230009
2024-07-17,태블릿,부산,5,1581750
2024-07-17,노트북,서울,5,9691530
2024-07-17,노트북,서울,2,4288264
2024-07-17,노트북,서울,3,7051002
2024-07-17,스마트폰,서울,1,1060245
2024-07-17,이어폰,서울,2,593458
2024-07-17,이어폰,서울,3,160338
2024-07-17,태블릿,서울,4,1989528
2024-07-17,태블릿,서울,3,2591658
2024-07-17,태블릿,서울,1,754876
2024-07-17,태블릿,서울,5,4247185
2024-07-17,노트북,인천,4,8907572
2024-07-17,스마트폰,인천,5,6223345
2024-07-17,이어폰,인천,4,141448
2024-07-17,태블릿,인천,2,1171714
2024-07-18,노트북,광주,1,1992862
2024-07-18,스마트폰,광주,1,1494668
2024-07-18,이어폰,광주,3,816717
2024-07-18,이어폰,광주,2,119168
2024-07-18,태블릿,광주,3,1452165
2024-07-18,노트북,대구,2,3773594
2024-07-18,스마트폰,대구,1,991737
2024-07-18,이어폰,대구,2,147668
2024-07-18,태블릿,대구,1,706914
2024-07-18,노트북,부산,4,5589132
2024-07-18,노트북,부산,5,7003530
2024-07-18,스마트폰,부산,3,4191195
2024-07-18,이어폰,부산,2,150704
2024-07-18,태블릿,부산,1,714089
2024-07-18,노트북,서울,1,1041756
2024-07-18,스마트폰,서울,2,2892086
2024-07-18,이어폰,서울,2,328958
2024-07-18,태블릿,서울,5,3216405
2024-07-18,노트북,인천,2,3428500
2024-07-18,스마트폰,인천,5,4444590
2024-07-18,이어폰,인천,5,645370
2024-07-18,태블릿,인천,5,1715230
2024-07-19,노트북,광주,4,5357640
2024-07-19,스마트폰,광주,2,1771914
2024-07-19,스마트폰,광주,1,952708
2024-07-19,이어폰,광주,5,745025
2024-07-19,태블릿,광주,4,2921220
2024-07-19,노트북,대구,1,1270848
2024-07-19,스마트폰,대구,1,1091018
2024-07-19,이어폰,대구,4,712376
2024-07-19,태블릿,대구,4,3597008
2024-07-19,노트북,부산,4,7545692
2024-07-19,노트북,부산,5,4183100
2024-07-19,스마트폰,부산,5,6277400
2024-07-19,이어폰,부산,2,66188
2024-07-19,이어폰,부산,4,127172
2024-07-19,이어폰,부산,5,303135
2024-07-19,태블릿,부산,3,1020888
2024-07-19,태블릿,부산,2,817668
2024-07-19,노트북,서울,3,5580924
2024-07-19,스마트폰,서울,1,736176
2024-07-19,스마트폰,서울,2,2315362
2024-07-19,이어폰,서울,2,361786
2024-07-19,이어폰,서울,5,572305
2024-07-19,이어폰,서울,2,392978
2024-07-19,태블릿,서울,4,1306156
2024-07-19,태블릿,서울,4,1491012
2024-07-19,노트북,인천,2,4464210
2024-07-19,스마트폰,인천,4,4569464
2024-07-19,이어폰,인천,2,536286
2024-07-19,이어폰,인천,5,1094070
2024-07-19,이어폰,인천,2,211422
2024-07-19,태블릿,인천,4,3209612
2024-07-20,노트북,광주,1,2139461
2024-07-20,스마트폰,광주,1,562318
2024-07-20,이어폰,광주,2,411608
2024-07-20,태블릿,광주,3,1179390
2024-07-20,태블릿,광주,3,1633284
2024-07-20,노트북,대구,5,7968810
2024-07-20,스마트폰,대구,2,1764120
2024-07-20,이어폰,대구,4,179176
2024-07-20,태블릿,대구,5,3677400
2024-07-20,노트북,부산,5,8475000
2024-07-20,스마트폰,부산,5,7475230
2024-07-20,이어폰,부산,1,265822
2024-07-20,태블릿,부산,2,1382814
2024-07-20,노트북,서울,3,4047846
2024-07-20,노트북,서울,4,6832096
2024-07-20,스마트폰,서울,4,4220412
2024-07-20,이어폰,서울,2,312404
2024-07-20,태블릿,서울,4,1861172
2024-07-20,노트북,인천,3,7462767
2024-07-20,스마트폰,인천,2,2368878
2024-07-20,이어폰,인천,2,568860
2024-07-20,태블릿,인천,4,2578728
2024-07-21,노트북,광주,4,5766336
2024-07-21,스마트폰,광주,4,4584840
2024-07-21,이어폰,광주,1,190046
2024-07-21,태블릿,광주,5,1649640
2024-07-21,노트북,대구,1,1136821
2024-07-21,노트북,대구,3,6721899
2024-07-21,스마트폰,대구,2,1354682
2024-07-21,이어폰,대구,1,224700
2024-07-21,태블릿,대구,3,1922844
2024-07-21,노트북,부산,2,3343224
2024-07-21,노트북,부산,1,1173327
2024-07-21,노트북,부산,4,6519808
2024-07-21,스마트폰,부산,1,1173968
2024-07-21,이어폰,부산,5,1138415
2024-07-21,태블릿,부산,5,4396225
2024-07-21,태블릿,부산,1,890687
2024-07-21,노트북,서울,5,8867740
2024-07-21,스마트폰,서울,2,1600372
2024-07-21,스마트폰,서울,5,3622000
2024-07-21,스마트폰,서울,2,1358854
2024-07-21,이어폰,서울,4,747756
2024-07-21,태블릿,서울,2,1836294
2024-07-21,노트북,인천,5,9207900
2024-07-21,스마트폰,인천,3,4127286
2024-07-21,이어폰,인천,2,119966
2024-07-21,태블릿,인천,1,811590
2024-07-22,노트북,광주,1,1189178
2024-07-22,스마트폰,광주,1,1253144
2024-07-22,이어폰,광주,1,71634
2024-07-22,태블릿,광주,2,1040860
2024-07-22,노트북,대구,1,1309526
2024-07-22,스마트폰,대구,1,685710
2024-07-22,이어폰,대구,1,35056
2024-07-22,태블릿,대구,2,783262
2024-07-22,노트북,부산,3,2924115
2024-07-22,스마트폰,부산,4,5853624
